,Artist,Streams,Daily,As lead,Solo,As feature
2478,Metronomy,868.8,0.416,856.6,787.6,12.2
2479,Thin Lizzy,868.8,0.397,868.4,782.9,0.4
2480,Mandy Moore,868.1,0.458,607.5,483.4,260.6
2481,In This Moment,868.0,0.006,859.6,779.5,8.4
2482,Bowling For Soup,867.6,0.339,867.6,863.4,
2483,José Feliciano,867.6,0.208,809.9,739.2,57.7
2484,Frankie Valli & The Four Seasons,867.4,0.449,867.4,867.4,
2485,PSY,867.3,0.518,866.4,498.2,1.0
2486,Ajaxx,867.1,1.455,,,867.1
2487,Dvicio,865.8,0.167,824.4,437.8,41.3
2488,Tz da Coronel,865.2,1.937,477.4,1.5,387.8
2489,Eddie Santiago,865.2,0.831,850.0,850.0,15.2
2490,Bobby Shmurda,865.1,0.218,627.3,570.5,237.8
2491,The Internet,864.7,0.332,847.2,523.7,17.5
2492,Enjambre,864.5,0.659,863.0,834.1,1.5
2493,FiNCH,863.8,1.014,667.3,336.5,196.5
2494,Paty Cantú,863.6,0.410,741.0,494.5,122.7
2495,Caloncho,863.5,0.529,728.2,643.9,135.4
2496,Brennan Heart,863.3,0.364,565.8,95.8,297.5
2497,Benjamin Ingrosso,863.2,0.551,662.2,517.4,201.0
2498,M Huncho,862.5,0.359,569.1,363.1,293.4
2499,Nathan Evans,862.4,0.505,834.4,395.2,28.0
2500,Régulo Caro,862.2,0.265,778.2,704.8,84.0
2501,Sarah McLachlan,861.4,0.357,691.6,675.2,169.8
2502,Chaka Khan,860.5,0.419,451.5,430.2,409.0
2503,Lulu Santos,860.4,0.559,680.0,664.0,180.4
2504,Parokya Ni Edgar,860.1,0.600,860.1,736.2,
2505,Lizzy McAlpine,859.5,1.452,815.2,723.7,44.3
2506,Rixton,859.3,0.329,856.3,855.3,3.0
2507,Miss Li,858.4,0.416,583.1,565.2,275.3
2508,Mark Knopfler,858.2,0.376,800.1,692.3,58.1
2509,Above & Beyond,858.0,0.290,844.8,324.0,13.1
2510,Ryan Adams,857.8,0.177,857.8,857.8,
2511,Within Temptation,857.1,0.394,843.7,643.6,13.4
2512,Digga D,856.9,0.588,746.2,462.7,110.7
2513,Alex Ubago,856.6,0.673,815.8,581.8,40.8
2514,Mos Def,856.4,0.402,493.3,467.1,363.2
2515,LOONA,856.2,0.279,856.2,833.3,
2516,Hurts,854.8,0.282,352.8,323.2,502.0
2517,G.E.M.,854.4,0.474,790.8,769.2,63.6
2518,Agnes Obel,853.6,0.244,853.6,852.1,
2519,Jagged Edge,853.3,0.390,596.1,312.0,257.2
2520,HIRAIDAI,853.0,0.524,853.0,838.7,
2521,Peter Gabriel,852.8,0.555,830.0,810.3,22.8
2522,Nicky Youre,852.4,1.197,852.4,68.7,
2523,Phillip Phillips,852.1,0.386,832.3,831.9,19.8
2524,Blasterjaxx,852.0,0.385,668.4,250.5,183.7
2525,The Red Jumpsuit Apparatus,851.7,0.489,851.7,851.7,
2526,Pixote,851.4,0.617,758.1,715.8,93.3
2527,Lil Jon & The East Side Boyz,850.3,0.468,762.3,25.0,88.0
2528,Culture Club,850.1,0.517,838.3,835.9,11.9
2529,Elisa,849.5,0.328,563.1,383.8,286.4
2530,Paky,849.5,0.606,535.2,278.3,314.3
2531,VINAI,849.4,0.769,621.8,66.3,227.6
2532,GoonRock,849.4,0.419,,,849.4
2533,Claude Debussy,849.3,0.559,846.8,,2.5
2534,The Cinematic Orchestra,849.0,0.479,848.4,176.3,0.5
2535,Natalia Jiménez,849.0,0.401,544.0,378.0,305.0
2536,Nea,849.0,0.269,681.7,271.9,167.2
2537,Cem Adrian,848.8,0.649,694.9,337.5,153.9
2538,Frankie Ruiz,848.3,0.902,848.3,847.6,
2539,Freya Ridings,847.9,0.347,808.5,761.9,39.4
2540,Eiffel 65,847.6,0.405,767.4,56.5,80.2
2541,Mako,847.3,0.283,362.6,217.4,484.7
2542,Dax,847.0,0.837,760.5,656.4,86.5
2543,SHINee,846.7,0.648,845.2,844.8,1.5
2544,Benny Dayal,846.1,1.180,299.0,42.6,547.1
2545,Supernova Ent,845.4,3.853,29.2,,816.2
2546,Hornet La Frappe,845.3,0.209,648.9,411.4,196.4
2547,Aphex Twin,845.2,0.622,844.8,831.2,0.4
2548,Rashmi Virag,844.8,1.198,,,844.8
2549,The Magician,844.2,0.360,290.0,54.1,554.2
2550,Monica,844.2,0.422,575.3,504.3,268.9
2551,Vengaboys,844.1,0.487,804.5,800.0,39.6
2552,Example,843.7,0.276,531.4,485.2,312.4
2553,DVRST,843.4,1.040,840.6,724.4,2.8
2554,Carole King,843.3,0.395,840.1,793.4,3.1
2555,FIFTY FIFTY,842.8,2.942,842.8,817.9,
2556,P.O.D.,842.4,0.395,829.2,820.3,13.2
2557,Los Angeles De Charly,842.4,0.662,842.4,842.4,
2558,Bombay Bicycle Club,842.1,0.228,842.1,790.4,
2559,Luccas Carlos,841.6,0.600,202.3,85.8,639.3
2560,The Outfield,841.5,0.744,838.3,838.3,3.2
2561,Bad Religion,841.2,,841.2,841.2,
2562,Fleurie,841.1,0.356,261.0,85.3,580.0
2563,Diego Torres,841.0,0.413,774.8,542.2,66.3
2564,Chamillionaire,840.8,0.514,707.9,99.9,132.8
2565,Marco Borsato,840.6,0.164,823.0,490.5,17.5
2566,Puddle Of Mudd,840.3,0.427,840.3,840.3,
2567,Armandinho,840.1,0.479,788.1,758.6,51.9
2568,GIULIA BE,839.9,0.510,759.2,685.1,80.7
2569,Jet,839.5,0.440,826.9,818.0,12.5
2570,187 Strassenbande,839.0,0.304,806.7,41.1,32.4
2571,Guy Sebastian,838.3,0.250,825.5,421.2,12.8
2572,Tommee Profitt,836.9,0.468,833.7,11.7,3.2
2573,Renée Elise Goldsberry,836.6,0.297,561.4,,275.2
2574,Gilberto Gil,836.5,0.439,561.1,467.6,275.4
2575,Mc Poze do Rodo,835.4,1.040,499.0,31.9,336.4
2576,Antonio Orozco,834.1,0.283,582.6,435.9,251.5
2577,dodie,834.0,0.249,798.4,747.4,35.7
2578,Banda Carnaval,834.0,0.318,777.8,749.8,56.2
2579,Baby Bash,833.7,0.365,758.0,13.1,75.7
2580,Shirin David,833.4,0.253,635.2,540.6,198.2
2581,Alexandre Desplat,833.3,0.278,833.1,560.2,0.2
2582,Vulgo FK,833.2,3.747,352.5,14.7,480.7
2583,Jack Stauber,833.2,0.331,833.2,833.2,
2584,Sixpence None The Richer,833.2,0.551,833.2,833.2,
2585,Ben Rector,832.9,0.290,828.8,795.1,4.1
2586,"Crosby, Stills, Nash & Young",832.9,,832.9,832.3,
2587,Charlie Wilson,832.8,0.350,186.2,157.6,646.6
2588,Jubël,832.8,0.521,827.0,282.4,5.8
2589,Julie Bergan,832.6,0.177,306.4,248.4,526.2
2590,El Bebeto,832.0,0.446,788.5,781.8,43.5
2591,Miel San Marcos,831.6,0.581,792.2,419.6,39.4
2592,Chase & Status,830.9,1.121,786.2,99.1,44.7
2593,Christopher,830.7,0.557,634.0,487.6,196.7
2594,RL Grime,830.4,0.326,684.0,92.8,146.4
2595,Hiphop Tamizha,830.1,1.607,764.1,175.6,66.0
2596,Frankie Valli,830.1,0.585,813.4,813.2,16.7
2597,Mula B,829.2,0.222,333.7,194.6,495.5
2598,Alter Bridge,829.0,,829.0,809.8,
2599,Milo j,828.8,3.776,382.8,363.5,445.9
2600,Yung Hurn,828.5,0.406,611.0,476.6,217.5
2601,Engenheiros Do Hawaii,828.4,0.500,828.4,806.6,
2602,Nils Frahm,828.3,0.219,707.0,692.0,121.2
2603,Blood Orange,827.6,0.327,747.4,593.8,80.2
2604,MisterWives,827.3,0.158,801.1,778.9,26.2
2605,PA Sports,827.3,0.294,557.6,211.3,269.6
2606,Los Prisioneros,826.1,0.529,826.1,826.1,
2607,MC G15,825.9,0.291,414.1,229.7,411.9
2608,Nessa Barrett,825.4,0.969,825.4,636.8,
2609,EDX,824.8,0.129,395.2,327.9,429.6
2610,4 Non Blondes,824.7,0.538,824.7,823.8,
2611,Frah Quintale,824.7,0.529,623.7,530.6,201.0
2612,Michael Schulte,824.2,0.660,778.5,742.3,45.7
2613,Kirk Franklin,823.6,0.401,576.9,413.3,246.7
2614,Szpaku,823.3,0.770,398.1,107.9,425.1
2615,Ahmet Kaya,823.1,0.576,786.0,782.2,37.1
2616,3robi,823.0,0.273,183.1,98.0,640.0
2617,Escape the Fate,822.8,,818.7,800.0,4.1
2618,Alvaro Diaz,822.4,1.021,565.2,153.2,257.2
2619,Amit Trivedi,822.3,1.095,716.1,75.8,106.3
2620,José Alfredo Jimenez,822.2,0.574,811.4,747.7,10.8
2621,Q-Tip,822.0,0.274,175.6,144.3,646.4
2622,DIVINE,821.7,0.998,625.0,343.1,196.7
2623,Brandi Carlile,821.6,0.925,615.4,530.5,206.2
2624,The Pointer Sisters,821.5,0.444,821.0,821.0,0.5
2625,City and Colour,821.2,0.280,821.2,821.2,
2626,Teoman,821.0,0.561,777.2,740.9,43.8
2627,Krept & Konan,821.0,0.187,601.6,184.6,219.4
2628,Tierry,820.4,0.400,669.1,460.2,151.3
2629,Bloodhound Gang,820.4,0.366,820.4,812.1,
2630,Perry Como,820.2,0.158,819.8,483.1,0.5
2631,Callejeros,820.1,0.424,820.1,820.1,
2632,Jesse McCartney,819.8,0.239,819.8,785.9,
2633,LL COOL J,819.7,0.416,780.7,380.9,39.0
2634,Jeff Buckley,819.6,0.463,819.6,813.2,
2635,LCD Soundsystem,819.2,0.223,819.2,812.1,
2636,NOFX,819.0,0.366,818.6,814.0,0.4
2637,The Roots,819.0,0.269,726.7,184.1,92.3
2638,Gigolo Y La Exce,818.5,0.313,474.0,61.0,344.6
2639,Lovejoy,818.4,0.948,818.4,818.4,
2640,Vishal Mishra,817.6,2.988,570.5,412.2,247.2
2641,Rei,817.5,0.585,432.9,58.0,384.6
2642,The War On Drugs,817.4,0.283,815.1,790.3,2.3
2643,PVRIS,816.8,0.415,626.2,600.9,190.5
2644,Krono,816.7,0.358,18.3,0.4,798.4
2645,SAYGRACE,816.7,0.149,776.6,241.8,40.1
2646,Gojira,816.4,0.533,815.0,815.0,1.4
2647,RY X,816.3,0.361,738.6,665.4,77.7
2648,Sueco,816.0,0.449,663.9,519.1,152.1
2649,Raça Negra,814.5,0.572,801.1,592.6,13.4
2650,Gang Starr,814.3,0.492,814.3,584.7,
2651,Niro,814.1,0.460,721.5,496.6,92.6
2652,DaniLeigh,813.9,0.243,777.7,287.3,36.2
2653,Nora En Pure,813.7,0.390,737.9,640.7,75.9
2654,Coyote Beatz,813.7,0.642,7.5,,806.2
2655,Remy Ma,813.1,0.197,83.1,53.1,730.0
2656,Jackson Browne,813.0,0.371,792.5,784.5,20.5
2657,ARASHI,812.8,0.418,812.8,806.5,
2658,Justin Hurwitz,812.7,0.414,812.7,753.0,
2659,Shallou,812.7,0.255,647.7,295.8,165.0
2660,Hayden James,812.1,0.243,790.9,240.7,21.1
2661,Luh Kel,811.6,0.183,632.8,555.9,178.8
2662,DEV,811.6,0.347,148.2,84.0,663.5
2663,"Royce Da 5'9""",811.2,0.174,247.5,86.2,563.7
2664,Santhosh Narayanan,811.1,1.527,728.8,97.8,82.3
2665,B.B. King,810.9,0.332,602.2,391.4,208.7
2666,Chord Overstreet,810.5,0.511,810.5,783.6,
2667,Alexander 23,810.0,0.320,713.7,680.4,96.3
2668,Leslie Grace,809.6,0.145,497.3,62.9,312.3
2669,Lloyd Banks,809.1,0.345,408.2,189.3,400.9
2670,Skip Marley,809.0,0.247,173.6,53.5,635.4
2671,A Touch Of Class,808.9,0.428,179.2,3.0,629.7
2672,Hindia,808.7,1.795,787.5,649.2,21.3
2673,Aaron Smith,808.4,0.356,808.4,,
2674,Faith No More,808.4,0.398,805.4,803.5,3.0
2675,Caravan Palace,807.8,0.254,797.9,762.3,9.9
2676,Extremoduro,807.5,0.382,807.5,801.2,
2677,Rondodasosa,806.8,0.610,385.5,71.4,421.3
2678,Kraantje Pappie,806.5,0.412,380.0,175.3,426.6
2679,Trap Capos,806.4,0.683,548.8,,257.6
2680,Of Mice & Men,806.0,0.286,799.6,795.4,6.4
2681,Bladee,806.0,0.606,671.0,433.3,135.0
2682,Bigflo & Oli,805.9,0.438,754.8,557.2,51.1
2683,Dhvani Bhanushali,805.2,0.829,248.8,15.2,556.4
2684,Flatbush Zombies,805.1,0.160,603.3,403.2,201.8
2685,Madeon,805.0,0.168,564.3,302.0,240.7
2686,Bagua Records,804.6,0.436,6.9,,797.7
2687,Yung Joc,804.6,0.368,169.0,17.7,635.6
2688,Bhavi,804.4,0.738,463.2,90.3,341.1
2689,Die Toten Hosen,804.1,0.450,798.4,789.0,5.7
2690,Ben Platt,804.0,0.246,797.7,545.5,6.3
2691,Klangkarussell,804.0,0.427,798.6,380.3,5.4
2692,Dhanush,803.6,1.180,212.7,5.4,590.9
2693,The Bangles,803.5,0.462,803.5,803.5,
2694,Böhse Onkelz,803.3,0.520,803.3,802.6,
2695,Harry Nach,803.2,0.459,547.3,353.1,255.9
2696,Pi’erre Bourne,803.2,0.445,536.6,361.9,266.6
2697,SDM,803.0,1.463,622.9,366.4,180.1
2698,The Proclaimers,803.0,0.518,803.0,802.6,
2699,Ruelle,802.8,0.384,656.0,620.9,146.8
2700,Young T & Bugsey,802.7,0.178,632.2,104.8,170.5
2701,Lata Mangeshkar,802.6,1.590,493.4,170.4,309.1
2702,The Monkees,802.4,0.441,802.4,802.2,
2703,Don Patricio,801.9,0.187,572.1,194.6,229.7
2704,GAMPER & DADONI,801.8,0.833,706.8,210.7,95.0
2705,Steppenwolf,801.7,0.427,800.9,797.1,0.7
2706,Alan Menken,801.4,0.478,600.5,111.2,200.9
2707,Bloc Party,801.3,0.314,801.3,799.0,
2708,Björk,800.4,0.449,788.6,712.1,11.8
2709,Calboy,800.4,0.165,716.8,557.9,83.6
2710,CORBAL,800.4,0.842,291.8,,508.6
2711,Yung Pinch,800.3,0.106,625.3,456.9,175.1
2712,StaySolidRocky,799.7,0.278,795.6,662.9,4.1
2713,Gibbs,799.4,0.965,244.8,97.4,554.7
2714,Los Caminantes,799.1,,799.1,797.2,
2715,Styles Of Beyond,798.7,0.300,67.6,14.4,731.1
2716,Øneheart,798.2,2.364,780.6,195.4,17.5
2717,Gabby Barrett,798.1,0.606,782.7,691.3,15.4
2718,Tiara Andini,797.8,1.874,683.9,602.3,113.9
2719,Ayo & Teo,797.6,0.234,792.5,754.0,5.1
2720,Mark Morrison,797.5,0.426,384.8,371.5,412.7
2721,Zak Abel,796.5,0.178,265.6,209.2,530.9
2722,Boomdabash,796.5,0.629,638.5,238.8,158.0
2723,Amaal Mallik,795.6,1.031,474.4,14.1,321.2
2724,Luis Alfonso Partida El Yaki,795.3,0.485,385.4,179.4,409.9
2725,Wall Hein,795.1,2.783,1.1,,794.1
2726,Reyli Barba,794.9,0.505,763.3,606.5,31.5
2727,Andre Hazes,794.5,0.338,777.8,729.2,16.6
2728,Vini Vici,794.4,0.494,184.4,54.3,610.0
2729,Exaltasamba,793.7,0.568,793.4,762.0,0.4
2730,KVSH,792.7,0.502,580.9,15.2,211.8
2731,Uncle Kracker,792.3,0.414,671.0,667.8,121.3
2732,Los Bunkers,791.9,0.530,791.9,783.3,
2733,João Bosco & Vinicius,791.9,0.445,693.1,433.3,98.8
2734,Jone Quest,791.7,0.317,0.5,,791.2
2735,Randy Travis,791.5,0.541,780.2,763.3,11.3
2736,Luciano Pereyra,791.5,0.354,758.9,634.7,32.6
2737,Arthur Nery,791.2,0.865,722.2,630.0,69.0
2738,DEAN,790.8,0.329,617.0,243.1,173.8
2739,Vetusta Morla,790.7,0.299,784.7,745.0,6.0
2740,Andy Mineo,790.5,0.255,688.3,321.3,102.1
2741,ZAAC,790.4,0.222,394.2,67.1,396.2
2742,IZAL,789.9,0.332,773.6,764.6,16.3
2743,Charlotte Lawrence,789.1,0.181,616.5,547.5,172.5
2744,Unlike Pluto,789.0,0.356,760.3,384.9,28.7
2745,Kukon,788.9,1.207,669.2,263.8,119.7
2746,The Drifters,788.7,0.361,782.9,748.1,5.9
2747,Dinos,788.6,0.457,713.9,455.6,74.7
2748,Marc Seguí,788.4,0.741,749.6,95.6,38.8
2749,Seeed,788.3,0.338,788.3,649.9,
2750,BIN,787.4,0.564,567.6,6.7,219.8
2751,Amaranthe,787.2,0.282,787.2,756.7,
2752,MercyMe,786.4,0.003,784.3,769.1,2.1
2753,Eno,785.9,0.191,613.0,352.8,172.9
2754,Justice,785.6,0.224,767.1,655.4,18.6
2755,Sidoka,785.3,0.327,677.4,481.9,107.8
2756,Vanessa Hudgens,785.1,0.319,150.5,94.3,634.6
2757,Bhaskar,783.2,0.246,323.7,27.7,459.5
2758,Reynmen,783.2,0.799,548.1,445.3,235.1
2759,Yuri,782.9,0.349,692.1,447.0,90.8
2760,Pk,782.8,0.419,524.7,15.7,258.2
2761,Gaullin,782.8,0.218,674.7,410.8,108.1
2762,Stunna 4 Vegas,782.7,0.346,307.7,56.5,475.0
2763,Karthik,781.7,1.549,335.0,123.4,446.7
2764,Victoria Monét,781.4,1.168,494.5,361.4,286.8
2765,KREAM,780.6,0.209,560.0,78.4,220.6
2766,dazy,780.5,0.963,,,780.5
2767,Mimi Webb,780.4,0.667,780.4,780.4,
2768,Marama,780.2,0.344,740.7,521.5,39.4
2769,Franglish,779.8,0.753,481.8,202.9,297.9
2770,Dave East,779.4,0.180,573.1,196.5,206.3
2771,Ummet Ozcan,779.1,0.762,348.8,144.1,430.4
2772,N.E.R.D,779.1,0.185,778.2,239.4,0.9
2773,La Roux,779.1,0.472,696.6,514.1,82.4
2774,Hayley Kiyoko,778.9,0.172,727.8,625.2,51.1
2775,Baby Tate,778.7,0.863,306.9,186.8,471.8
2776,Georgia Ku,778.7,0.320,18.9,14.3,759.8
2777,Amon Amarth,778.4,,778.4,771.4,
2778,Belo,778.2,1.033,509.2,454.9,268.9
2779,Josh Groban,777.6,0.223,748.1,569.6,29.4
2780,Kiesza,777.5,0.152,463.7,423.3,313.8
2781,SB Maffija,777.0,0.978,771.6,1.6,5.4
2782,Tom Jones,776.9,0.587,744.5,578.4,32.5
2783,Tom Waits,776.7,,773.3,769.9,3.3
2784,Herencia de Patrones,776.6,0.912,630.1,441.3,146.5
2785,Cami,776.2,0.264,503.9,444.3,272.3
2786,Jackson Wang,776.1,0.532,553.8,425.9,222.3
2787,Encanto - Cast,775.8,0.424,,,775.8
2788,dhruv,775.4,0.915,775.4,775.4,
2789,Nathan Dawe,775.4,0.888,715.1,,60.3
2790,Toosii,775.0,1.165,700.7,580.5,74.3
2791,Migrantes,774.9,1.463,450.8,46.5,324.1
2792,Neo Pistea,774.6,0.350,255.4,56.7,519.2
2793,Zé Ramalho,774.5,0.508,481.2,444.7,293.3
2794,IZ*ONE,774.3,0.323,762.3,762.3,12.0
2795,Alta Consigna,774.3,0.367,771.0,770.5,3.2
2796,Edgardo Nuñez,773.3,1.892,391.4,300.3,382.0
2797,Enigma Norteño,773.3,0.405,644.4,360.8,129.0
2798,Kurupt,773.3,0.359,142.3,35.7,631.0
2799,GZA,772.8,0.392,315.8,103.2,456.9
2800,Pras,772.6,0.421,181.1,3.4,591.6
2801,Naiara Azevedo,772.6,0.498,674.1,271.0,98.5
2802,BAEKHYUN,772.4,0.457,592.6,570.2,179.8
2803,Wilbur Soot,772.2,0.320,772.2,772.2,
2804,Héctor Lavoe,772.1,0.622,419.1,289.5,353.0
2805,Nagalli,772.0,2.609,13.2,,758.9
2806,LIZOT,771.7,0.506,501.0,47.4,270.7
2807,Count Basie,771.4,0.349,115.3,103.1,656.1
2808,Colt Ford,771.4,0.315,577.6,267.7,193.8
2809,Soft Cell,771.2,0.644,771.2,746.4,
2810,Bahamas,771.1,0.273,771.1,766.0,
2811,Berner,771.1,0.265,684.8,186.4,86.3
2812,Marcus & Martinus,771.0,0.158,767.0,392.6,3.9
2813,Miike Snow,770.7,0.144,763.0,663.5,7.7
2814,SIX60,770.5,0.218,609.3,609.0,161.2
2815,CHUNG HA,770.0,0.291,711.9,551.9,58.0
2816,Aluna,769.8,0.463,218.5,41.2,551.3
2817,Dani Martín,769.7,0.208,582.8,461.6,186.9
2818,Mohombi,769.5,0.273,447.9,342.2,321.7
2819,Dr. Dog,769.5,0.444,769.2,769.2,0.4
2820,Chivv,769.5,0.201,243.2,47.9,526.3
2821,Thaman S,769.3,1.346,639.8,45.5,129.5
2822,La Joaqui,768.9,1.450,309.5,24.3,459.4
2823,Gregory Porter,768.8,0.234,622.3,449.6,146.6
2824,Jake Bugg,768.5,0.127,710.6,692.9,57.9
2825,Styx,767.9,0.412,765.9,765.4,2.0
2826,Molly Sandén,767.9,0.136,704.7,623.2,63.1
2827,Zeds Dead,767.6,0.329,639.3,60.7,128.3
2828,t-low,767.6,0.668,544.1,361.4,223.5
2829,Lali,766.9,0.402,437.1,292.9,329.8
2830,Otto Knows,766.8,0.347,680.4,476.8,86.3
2831,Bonn,766.5,0.276,1.5,1.5,765.1
2832,Dark Polo Gang,766.4,0.188,713.7,459.9,52.7
2833,Banda Machos,766.4,0.682,761.6,755.6,4.8
2834,Good Times Ahead,766.3,0.178,211.0,14.1,555.3
2835,Anna of the North,766.2,0.192,378.1,355.2,388.1
2836,Bassjackers,766.0,0.302,469.9,127.5,296.2
2837,Tamia,765.8,0.360,706.8,436.9,59.0
2838,Zeynep Bastık,765.8,0.671,552.4,426.5,213.4
2839,Zhavia,765.4,0.176,158.7,151.5,606.7
2840,INTERWORLD,765.1,2.090,758.3,715.6,6.8
2841,Redimi2,764.9,0.572,500.2,133.1,264.7
2842,salem ilese,764.8,0.487,513.7,369.7,251.1
2843,Justin Jesso,764.2,0.111,167.7,62.3,596.5
2844,You Me At Six,764.2,0.215,751.3,691.7,12.9
2845,Basshunter,764.1,0.395,762.7,581.3,1.4
2846,Daniel Hope,764.1,0.754,,,764.1
2847,Walk off the Earth,764.0,0.568,690.3,587.3,73.7
2848,Jósean Log,763.9,0.767,717.3,717.3,46.6
2849,MamboLosco,763.8,0.425,421.9,115.1,341.9
2850,Lefty Sm,763.4,0.985,636.8,234.8,126.6
2851,Buddy,762.7,0.198,237.6,84.8,525.1
2852,Harris & Ford,762.6,0.592,368.2,40.7,394.4
2853,Kishore Kumar,762.4,1.484,521.7,352.0,240.7
2854,Richard Marx,762.2,0.457,760.5,741.6,1.7
2855,Silent Sanctuary,762.2,0.476,760.0,703.5,2.2
2856,Wiley,761.5,0.165,523.5,151.6,238.0
2857,Kumaar,761.4,1.668,,,761.4
2858,Ska-P,761.4,0.331,755.6,755.6,5.8
2859,Yves V,761.0,0.285,589.4,68.4,171.6
2860,Grupo Recluta,760.3,0.587,433.5,404.3,326.9
2861,SALES,760.2,0.340,760.2,760.2,
2862,Takagi & Ketra,760.1,0.859,520.0,28.8,240.0
2863,Kranium,759.9,0.207,379.7,180.9,380.2
2864,David Gray,759.9,0.308,759.4,753.1,0.5
2865,Chris Rea,759.6,0.278,757.3,757.3,2.2
2866,Haddaway,759.5,0.630,740.9,738.8,18.6
2867,Pat Benatar,759.3,0.501,759.3,759.3,
2868,Soso Maness,759.1,0.376,378.3,180.7,380.9
2869,Edward Maya,758.8,0.606,711.3,39.4,47.5
2870,Big Wild,758.8,0.290,721.1,342.2,37.7
2871,Marwa Loud,758.4,0.224,667.0,515.0,91.4
2872,Styles P,757.6,0.352,190.8,129.9,566.8
2873,Young Buck,757.4,0.389,543.2,150.0,214.2
2874,Glenn Fredly,757.3,0.540,481.7,402.1,275.6
2875,Erik Satie,757.0,0.360,740.1,6.0,16.9
2876,Dexys Midnight Runners,756.9,0.357,756.8,575.4,0.2
2877,Paul Wall,756.6,1.029,341.4,52.5,415.2
2878,Eraserheads,756.5,0.524,756.5,756.5,
2879,El Jordan 23,756.4,1.824,561.3,227.6,195.1
2880,Leonel García,755.7,0.180,564.4,322.5,191.2
2881,Victor Leksell,755.3,0.504,590.1,531.5,165.2
2882,Maelo Ruiz,754.7,0.589,724.8,724.8,29.9
2883,Toploader,754.4,0.447,754.4,754.4,
2884,Oki,754.1,0.719,566.3,38.5,187.8
2885,Yot Club,754.0,0.844,738.4,735.1,15.6
2886,Mayday,753.8,0.380,747.1,695.0,6.6
2887,Mc Danny,753.7,0.377,30.7,12.6,723.0
2888,Wincent Weiss,753.7,0.305,639.6,599.7,114.1
2889,The Stone Roses,753.6,0.294,753.6,748.5,
2890,Marian Hill,753.5,0.107,581.2,492.5,172.3
2891,Maverick Sabre,753.4,0.257,461.5,151.5,291.9
2892,The Amity Affliction,753.4,0.295,750.9,741.6,2.5
2893,El de La Guitarra,753.4,0.275,708.8,702.4,44.5
2894,Azealia Banks,753.2,0.510,683.9,432.3,69.4
2895,ARTY,753.2,0.270,525.8,230.1,227.4
2896,KC & The Sunshine Band,752.8,0.572,752.0,750.5,0.8
2897,Sonny Fodera,752.4,0.821,474.9,19.3,277.4
2898,Lexa,751.8,0.162,515.7,146.0,236.1
2899,Feist,751.7,0.298,666.8,655.2,84.9
2900,Bush,751.0,0.355,751.0,745.7,
2901,Luar La L,750.7,1.121,431.0,367.5,319.8
2902,Tycho,750.7,0.208,713.8,578.8,36.9
2903,Bobby Helms,750.7,0.023,750.7,749.7,
2904,Belanova,750.5,1.459,745.4,739.9,5.1
2905,Burak Yeter,750.1,0.187,693.3,41.6,56.7
2906,Bad Wolves,749.2,0.424,743.7,685.1,5.5
2907,Travis Tritt,748.8,0.475,684.2,666.2,64.6
2908,Night Skinny,748.5,0.484,517.5,0.4,231.0
2909,Reba McEntire,748.1,0.369,607.2,493.9,140.9
2910,Justine Skye,747.8,1.069,699.4,81.9,48.4
2911,Sachet-Parampara,747.7,1.997,110.0,27.6,637.7
2912,Dario Marianelli,747.1,0.241,747.1,115.8,
2913,Luciano Pavarotti,747.1,0.907,59.9,21.0,687.2
2914,Ice Nine Kills,745.4,0.597,682.5,557.9,62.9
2915,Maikel Delacalle,745.1,0.411,454.5,315.4,290.6
2916,ilyTOMMY,744.9,0.286,707.1,577.1,37.9
2917,Tymek,744.9,0.288,550.0,135.2,194.9
2918,Drowning Pool,744.9,0.409,736.9,736.9,7.9
2919,Nao,744.7,0.183,559.1,389.9,185.6
2920,Mœnia,744.1,0.437,744.1,707.4,
2921,Ak4:20,744.0,0.423,490.4,302.2,253.6
2922,J.I the Prince of N.Y,744.0,0.284,695.0,569.2,49.0
2923,BROODS,743.1,0.110,567.4,522.9,175.6
2924,Noyz Narcos,742.5,0.386,490.1,205.5,252.4
2925,Natalie Imbruglia,742.3,0.421,741.5,740.8,0.8
2926,Big K.R.I.T.,742.2,0.179,449.0,253.1,293.2
2927,Silk City,742.0,0.133,741.4,,0.6
2928,Larry,741.5,0.002,356.6,274.2,384.9
2929,JayDaYoungan,741.4,,724.3,626.1,17.0
2930,Chris Isaak,741.3,0.598,728.5,722.6,12.8
2931,Liberación,739.5,0.687,738.8,680.5,0.7
2932,TAEYANG,739.0,0.934,699.2,398.2,39.8
2933,Cheap Trick,738.4,0.370,738.4,738.3,
2934,Costa Gold,738.2,0.299,698.3,141.9,39.9
2935,Casper,738.0,0.395,491.0,308.3,247.1
2936,Rochy RD,737.4,0.512,630.8,140.6,106.6
2937,Hiroyuki Sawano,737.2,0.478,732.7,723.0,4.5
2938,Luan Pereira,736.9,2.924,286.9,47.4,450.0
2939,Kubi Producent,736.9,0.442,75.7,0.1,661.1
2940,Lil Keed,736.8,0.176,574.0,323.7,162.8
2941,MC Rogerinho,736.8,0.854,656.2,511.0,80.6
2942,O.T. Genasis,736.4,0.107,653.5,338.1,82.9
2943,Haikaiss,736.2,0.162,523.5,280.5,212.8
2944,Headhunterz,736.0,0.389,556.3,237.0,179.8
2945,DrefQuila,736.0,0.278,538.3,414.0,197.7
